(0, ('1', '2'), 0)	1.0
(0, ('1', '2'), 0.5)	1.0
(0, ('1', '2'), 1)	1.0
(1, ('1', '2'), 0)	4.318928418428571
(1, ('1', '2'), 0.5)	3.5595535714285718
(1, ('1', '2'), 1)	2.811428719928572
(2, ('1', '2'), 0)	24.867974500619074
(2, ('1', '2'), 0.5)	17.566190476190474
(2, ('1', '2'), 1)	12.559405533761954
(0, ('1', '2'), 0)	1.0
(0, ('1', '2'), 0.5)	1.0
(0, ('1', '2'), 1)	1.0
(1, ('1', '2'), 0)	4.318928418428571
(1, ('1', '2'), 0.5)	3.5595535714285718
(1, ('1', '2'), 1)	2.811428719928572
(2, ('1', '2'), 0)	24.867974500619074
(2, ('1', '2'), 0.5)	17.566190476190474
(2, ('1', '2'), 1)	12.559405533761954
(0, ('1', '2'), 0)	1.0
(0, ('1', '2'), 0.5)	1.0
(0, ('1', '2'), 1)	1.0
(1, ('1', '2'), 0)	4.318928418428571
(1, ('1', '2'), 0.5)	3.5595535714285718
(1, ('1', '2'), 1)	2.811428719928572
(2, ('1', '2'), 0)	24.867974500619074
(2, ('1', '2'), 0.5)	17.566190476190467
(2, ('1', '2'), 1)	12.559405533761954
(0, ('1', '2'), 0)	1.0
(0, ('1', '2'), 0.5)	1.0
(0, ('1', '2'), 1)	1.0
(1, ('1', '2'), 0)	4.318928418428571
(1, ('1', '2'), 0.5)	3.5595535714285718
(1, ('1', '2'), 1)	2.811428719928572
(2, ('1', '2'), 0)	24.867974500619074
(2, ('1', '2'), 0.5)	17.566190476190467
(2, ('1', '2'), 1)	12.559405533761954
(0, ('1', '2'), 0)	1.0
(0, ('1', '2'), 0.5)	1.0
(0, ('1', '2'), 1)	1.0
(1, ('1', '2'), 0)	4.318928418428571
(1, ('1', '2'), 0.5)	3.5595535714285718
(1, ('1', '2'), 1)	2.811428719928572
(2, ('1', '2'), 0)	24.867974500619074
(2, ('1', '2'), 0.5)	17.566190476190474
(2, ('1', '2'), 1)	12.559405533761954
(0, ('1', '2'), 0)	1.0
(0, ('1', '2'), 0.5)	1.0
(0, ('1', '2'), 1)	1.0
(1, ('1', '2'), 0)	4.318928418428571
(1, ('1', '2'), 0.5)	3.5595535714285718
(1, ('1', '2'), 1)	2.811428719928572
(2, ('1', '2'), 0)	24.867974500619074
(2, ('1', '2'), 0.5)	17.566190476190467
(2, ('1', '2'), 1)	12.559405533761954
(0, ('1', '2'), 0)	1.0
(0, ('1', '2'), 0.5)	1.0
(0, ('1', '2'), 1)	1.0
(1, ('1', '2'), 0)	4.318928418428571
(1, ('1', '2'), 0.5)	3.5595535714285718
(1, ('1', '2'), 1)	2.811428719928572
(2, ('1', '2'), 0)	24.867974500619074
(2, ('1', '2'), 0.5)	17.566190476190474
(2, ('1', '2'), 1)	12.559405533761954
(0, ('1', '2'), 0)	1.00000000000000
(0, ('1', '2'), 0.5)	1.00000000000000
(0, ('1', '2'), 1)	1.00000000000000
(1, ('1', '2'), 0)	4.55477705503435
(1, ('1', '2'), 0.5)	3.62487096088435
(1, ('1', '2'), 1)	2.63702738990936
