(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.1022142857142857
(1,)	0.1201336734693877
(2,)	0.13921972789115641
(3,)	0.15830578231292508
(-1,)	0.0
(9,)	0.04458095238095231
(9.5,)	0.040485714285714354
(9.9,)	0.005314285714285726
(10,)	0.0051428571428571565
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.1022142857142857
(1,)	0.1201336734693877
(2,)	0.13921972789115641
(3,)	0.15830578231292508
(-1,)	0.0
(9,)	0.04458095238095231
(9.5,)	0.040485714285714354
(9.9,)	0.005314285714285726
(10,)	0.0051428571428571565
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.1022142857142857
(1,)	0.1201336734693877
(2,)	0.13921972789115641
(3,)	0.15830578231292508
(-1,)	0.0
(9,)	0.04458095238095231
(9.5,)	0.040485714285714354
(9.9,)	0.005314285714285726
(10,)	0.0051428571428571565
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.1022142857142857
(1,)	0.1201336734693877
(2,)	0.13921972789115641
(3,)	0.15830578231292508
(-1,)	0.0
(9,)	0.04458095238095231
(9.5,)	0.040485714285714354
(9.9,)	0.005314285714285726
(10,)	0.0051428571428571565
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.13628571428571432
(1,)	0.15422526121382035
(2,)	0.15536640187987516
(3,)	0.14525636872175174
(-1,)	0.0
(9,)	0.04347987981859411
(9.5,)	0.04057953061224489
(9.9,)	0.002748734693877552
(10,)	0.0027183673469387756
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.10221428571428572
(1,)	0.12013367346938778
(2,)	0.13921972789115647
(3,)	0.1583057823129252
(-1,)	0.0
(9,)	0.04458095238095239
(9.5,)	0.04048571428571429
(9.9,)	0.005314285714285715
(10,)	0.005142857142857144
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.10221428571428572
(1,)	0.12013367346938778
(2,)	0.13921972789115647
(3,)	0.1583057823129252
(-1,)	0.0
(9,)	0.04458095238095239
(9.5,)	0.04048571428571429
(9.9,)	0.005314285714285715
(10,)	0.005142857142857144
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.1022142857142857
(1,)	0.1201336734693877
(2,)	0.13921972789115641
(3,)	0.15830578231292508
(-1,)	0.0
(9,)	0.04458095238095231
(9.5,)	0.040485714285714354
(9.9,)	0.005314285714285726
(10,)	0.0051428571428571565
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.1022142857142857
(1,)	0.1201336734693877
(2,)	0.13921972789115641
(3,)	0.15830578231292508
(-1,)	0.0
(9,)	0.04458095238095231
(9.5,)	0.040485714285714354
(9.9,)	0.005314285714285726
(10,)	0.0051428571428571565
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.1022142857142857
(1,)	0.1201336734693877
(2,)	0.13921972789115641
(3,)	0.15830578231292508
(-1,)	0.0
(9,)	0.04458095238095231
(9.5,)	0.040485714285714354
(9.9,)	0.005314285714285726
(10,)	0.0051428571428571565
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.1022142857142857
(1,)	0.1201336734693877
(2,)	0.13921972789115641
(3,)	0.15830578231292508
(-1,)	0.0
(9,)	0.04458095238095231
(9.5,)	0.040485714285714354
(9.9,)	0.005314285714285726
(10,)	0.0051428571428571565
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.10221428571428572
(1,)	0.12013367346938778
(2,)	0.13921972789115647
(3,)	0.1583057823129252
(-1,)	0.0
(9,)	0.04458095238095239
(9.5,)	0.04048571428571429
(9.9,)	0.005314285714285715
(10,)	0.005142857142857144
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.10221428571428572
(1,)	0.12013367346938778
(2,)	0.13921972789115647
(3,)	0.1583057823129252
(-1,)	0.0
(9,)	0.04458095238095239
(9.5,)	0.04048571428571429
(9.9,)	0.005314285714285715
(10,)	0.005142857142857144
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.1022142857142857
(1,)	0.1201336734693877
(2,)	0.13921972789115641
(3,)	0.15830578231292508
(-1,)	0.0
(9,)	0.04458095238095231
(9.5,)	0.040485714285714354
(9.9,)	0.005314285714285726
(10,)	0.0051428571428571565
(-0.1,)	0.0
(-0.01,)	0.0
(-0.001,)	0.0
(0,)	0.10221428571428572
(1,)	0.12013367346938778
(2,)	0.13921972789115647
(3,)	0.1583057823129252
(-1,)	0.0
(9,)	0.04458095238095239
(9.5,)	0.04048571428571429
(9.9,)	0.005314285714285715
(10,)	0.005142857142857144
