(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(3,)	138.862438278061
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(3,)	138.862438278061
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(3,)	138.862438278061
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(3,)	138.862438278061
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(3,)	138.862438278061
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(3,)	138.862438278061
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(3,)	138.862438278061
(0,)	0.999999999002564
(1,)	3.76642516782762
(2,)	20.4177841808693
(3,)	130.795460452709
(0,)	0.999999999927151
(1,)	3.98925526955752
(2,)	21.7640123978970
(3,)	138.862434111352
(0,)	0.999999999927151
(1,)	3.98925526955752
(2,)	21.7640123978970
(3,)	138.862434111352
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(3,)	138.862438278061
(0,)	1.00000000000000
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(0,)	0.999999999927151
(1,)	3.98925526955752
(2,)	21.7640123978970
(3,)	138.862434111352
(0,)	0.999999999927151
(1,)	3.98925526955752
(2,)	21.7640123978970
(3,)	138.862434111352
(0,)	1.00000000000000
(1,)	3.98925527210884
(2,)	21.7640125850340
(0,)	0.999999999927151
(1,)	3.98925526955752
(2,)	21.7640123978970
(3,)	138.862434111352
