(('1', '2'), 0, 0)	0.0
(('1', '2'), 0, 0.5)	0.1111111111111111
(('1', '2'), 0, 1)	0.2222222222222222
(('1', '2'), 0, 3)	0.6666666666666666
(('1', '2'), 0, 5)	1.0
(('1', '2'), 0.5, 0)	0.0
(('1', '2'), 0.5, 0.5)	0.11111111111111108
(('1', '2'), 0.5, 1)	0.22222222222222215
(('1', '2'), 0.5, 3)	0.6666666666666666
(('1', '2'), 0.5, 5)	1.0
(('1', '2'), 1, 0)	0.0
(('1', '2'), 1, 0.5)	0.11111111111111109
(('1', '2'), 1, 1)	0.22222222222222218
(('1', '2'), 1, 3)	0.6666666666666666
(('1', '2'), 1, 5)	1.0
